model,parameter,ell,overtone,spectral_N,center_real,center_imag,q10_susceptibility,q50_susceptibility,area_fraction_m10,curvature_trace_indicator,eigen_condition_indicator,nearest_eigenvalue_distance,overlap_previous_parameter,hit_minimizer_boundary
ks,0.2,0,1,64,0.09085181085994307,-0.35144391862597707,19.270208620503983,18.968794035563448,1.0,2055496.4321546352,565113276431.849,0.05622753075401997,0.9999995997433396,False
ks,0.35,0,1,64,0.0824760400571766,-0.34240979223896056,19.312031567596634,19.00971159933078,1.0,2210250.3086009435,605974115597.641,0.06115234764132121,0.9996612327545468,False
ks,0.5,0,1,64,0.0821254073265057,-0.3457470887941802,19.48626831096222,19.173270224483858,1.0,1939171.1857822814,891884347094.5914,0.07079318056613298,0.9999725354690648,False
ks,0.75,0,1,64,0.09246333070625679,-0.3441740169023599,19.131749826055877,18.840104616929676,1.0,3102580.470538464,410163899186.7328,0.06657570874442109,0.999766528480884,False
ks,1.0,0,1,64,0.07278633504196703,-0.3439403171352857,20.008896406406212,19.655198815107987,1.0,1209194.5269808017,2645771621204.868,0.044926433238337025,0.9991407725618704,False
ks,0.0,1,0,64,0.2929361332750916,-0.09765998890940997,10.909562374386303,10.614927015122522,0.9376,23157276.2129903,2999.9240588525554,0.21053048764352914,,False
ks,0.1,1,0,64,0.29268925268391177,-0.09763443728992523,10.911825840019516,10.61715314889435,0.9376,22989698.469957843,3010.7550256668887,0.21050491542020738,0.9999999913660607,False
ks,0.2,1,0,64,0.29195301151004793,-0.09755791556010016,10.918583683042591,10.623799535047384,0.944,23235661.758635554,3043.336325303437,0.21040662849962247,0.9999999230249953,False
ks,0.35,1,0,64,0.2899616537742456,-0.09734851493021901,10.936920701785105,10.641834105548156,0.9536,23152839.287348907,3133.6173679645376,0.21012822184676228,0.9999994329751024,False
ks,0.5,1,0,64,0.2869762475915235,-0.09702789814076222,10.96457256100427,10.669029685955717,0.9664,25095672.813276313,3275.1040642387816,0.20971504989044296,0.9999987093287457,False
ks,0.75,1,0,64,0.28009254740235545,-0.09625759715753039,11.029078432083818,10.731851895763151,0.9808,24370228.911723875,3631.8793700113374,0.20871894986945483,0.9999929604183966,False
ks,1.0,1,0,64,0.2713551762496049,-0.095216090684103,11.112486042712966,10.814491599874787,0.9936,26303966.871020265,4154.909629869822,0.20731142075088327,0.9999881781300469,False
ks,0.0,1,1,64,0.26445118965409664,-0.30625455790470024,16.050506238369042,15.720666913301566,1.0,5842395.01264699,401340043.9484132,0.19522497880178274,,False
ks,0.1,1,1,64,0.2641724688683593,-0.3061988457034551,16.056026425249215,15.726043511069221,1.0,7369498.240021035,405849268.5861861,0.18647490697018623,0.9999999570980306,False
ks,0.2,1,1,64,0.2633581810903651,-0.3060124309581786,16.070998582385453,15.741262025761836,1.0,7239959.172526564,418433076.9925779,0.18614825355950185,0.99999964014599,False
ks,0.35,1,1,64,0.26116199964730263,-0.30549377559846147,16.111082358728314,15.782396178097196,1.0,6194413.262460362,454140543.6826635,0.1903347721386086,0.9999973777772609,False
ks,0.5,1,1,64,0.2578611980683839,-0.30471207192830946,16.17265986358461,15.843083882654579,1.0,7096120.301790241,514994818.7756458,0.20971504989044296,0.9999940561206294,False
ks,0.75,1,1,64,0.2502603202481271,-0.30283358380076664,16.317153381397297,15.988731806704669,1.0,7225981.310154848,692106034.0879639,0.1584993785490272,0.9999683614041128,False
ks,1.0,1,1,64,0.2406489329566763,-0.3002408496684394,16.503353754476393,16.172962800430124,1.0,6939110.143881902,1012938671.7610521,0.1981797723670488,0.9999487858192476,False
ks,0.0,2,0,64,0.48364387220903693,-0.09675877597674665,9.897691586862791,9.569845434263447,0.04,9634316.88681589,562.1015893964594,0.19982776901383828,,False
ks,0.1,2,0,64,0.48323949775912173,-0.09673251233932259,9.899493757476803,9.571679269807493,0.0416,9891345.911242088,563.4346476207166,0.19978308068668144,0.9999999818659503,False
ks,0.2,2,0,64,0.4820336879226819,-0.0966538607234787,9.904827615875387,9.57715203004325,0.0448,9755276.515421582,567.4379661811771,0.19964860000639303,0.9999998385818343,False
ks,0.35,2,0,64,0.47877305050419344,-0.09643864960428936,9.919349102564397,9.591985195224904,0.0496,9752326.038069617,578.4774960754783,0.1992799664852695,0.9999988160736276,False
ks,0.5,2,0,64,0.473886926370446,-0.09610918270340535,9.940985112078343,9.613961663967878,0.0576,10467936.024736656,595.6174008002989,0.19871485259586802,0.9999973259644193,False
ks,0.75,2,0,64,0.46263042806945576,-0.09531781302500271,9.99162140385582,9.66409453705341,0.0864,11417643.564262282,637.9442499640083,0.19735212447835138,0.9999856304875245,False
ks,1.0,2,0,64,0.4483624090013222,-0.09424817915922012,10.057353510694126,9.73017338453069,0.2256,11185606.695095874,697.6934017672224,0.195498493752788,0.9999764006226589,False
ks,0.0,2,1,64,0.46385060361144476,-0.29560385081459994,14.075080182345848,13.685108652403079,1.0,4899436.02219009,6172111.079216535,0.19982776901383828,,False
ks,0.1,2,1,64,0.46342737466700706,-0.2955307998250149,14.078989320892077,13.688874820006056,1.0,4797668.407056025,6217493.252647883,0.19978308068668144,0.9999999649176555,False
ks,0.2,2,1,64,0.4621655590046142,-0.2953114076171413,14.09062055982485,13.70009979426758,1.0,4876380.081475462,6354685.171131091,0.19964860000639303,0.999999687687066,False
ks,0.35,2,1,64,0.45875395409735015,-0.29471053571380224,14.122183331603743,13.73056984127337,1.0,5006948.115058927,6742764.8528048545,0.1992799664852695,0.9999977140196747,False
ks,0.5,2,1,64,0.4536427499524996,-0.2937901528632986,14.169857276134014,13.776586831527586,1.0,5155652.49522431,7375094.616572043,0.19871485259586802,0.9999948601628358,False
ks,0.75,2,1,64,0.44187406416861763,-0.29157538458272547,14.281306480370004,13.888454969020433,1.0,5141729.300018135,9099256.208002988,0.19735212447835138,0.9999726596969298,False
ks,1.0,2,1,64,0.426971482811342,-0.2885728799472149,14.425818042908217,14.035470744117246,1.0,5316922.352656379,11961800.085796915,0.195498493752788,0.9999559543835774,False
ks,0.0,3,0,64,0.6753662325355919,-0.0964996277316136,9.36788644660537,8.969903510166212,0.0016,5344493.714489115,268.52140200428676,0.19633583484299477,,False
ks,0.1,3,0,64,0.6748028804581018,-0.09647314744990336,9.369431367455418,8.97153472258723,0.0016,5326759.457590828,268.8841369148782,0.19628689797985874,0.9999999677956334,False
ks,0.2,3,0,64,0.6731230465486068,-0.09639384455829333,9.37404596209313,8.976409213197613,0.0016,5419037.887702135,269.9703938350079,0.19614025720416356,0.9999997136043809,False
ks,0.35,3,0,64,0.6685808475845818,-0.09617683171426986,9.38658148469983,8.989667184163972,0.0016,5717647.152727113,272.94325652647336,0.19573870870822527,0.9999979048366948,False
ks,0.5,3,0,64,0.6617749533437418,-0.09584454856144108,9.405516007127124,9.009738621962937,0.0016,5544144.368199041,277.51868846310026,0.19512323639434712,0.9999952898319922,False
ks,0.75,3,0,64,0.6460987323451665,-0.0950461076414511,9.449929975673703,9.056829516726639,0.0016,5900134.1486187335,288.73636924519985,0.1936412364400119,0.9999749169350581,False
ks,1.0,3,0,64,0.6262342541561231,-0.09396617452900387,9.507209797141492,9.117880912551955,0.0032,6036584.162746912,304.3207287661687,0.19163038289528875,0.9999593710569885,False
ks,0.0,3,1,64,0.6606715099735484,-0.292284778272507,12.974604814560402,12.536466309246563,1.0,3460255.349747138,680468.0560217017,0.19633583484299477,,False
ks,0.1,3,1,64,0.6600941826551009,-0.2922081737673601,12.977829085771164,12.539678998759586,1.0,3234118.9197486835,684306.4184915923,0.19628689797985874,0.9999999631855877,False
ks,0.2,3,1,64,0.6583728013167889,-0.29197868743144817,12.98745379733027,12.549269380546432,1.0,3451504.7621732056,695896.7949160939,0.19614025720416356,0.9999996728748219,False
ks,0.35,3,1,64,0.6537186409199756,-0.2913504900286592,13.013577662361712,12.57530073157272,1.0,3236284.3545946963,728385.7683211288,0.19573870870822527,0.9999976100514422,False
ks,0.5,3,1,64,0.6467459484433616,-0.2903881333765375,13.052998553729523,12.61458401767487,1.0,3633978.5915751224,780419.9893366047,0.19512323639434712,0.9999946413462741,False
ks,0.75,3,1,64,0.6306907208564593,-0.2880733638307791,13.14452637507668,12.706359108394848,1.0,3678741.704718368,917558.9987275845,0.1936412364400119,0.9999716594341187,False
ks,1.0,3,1,64,0.6103582518230284,-0.28493778550433846,13.262763603309857,12.82523821208711,1.0,3896586.921424465,1132569.344602975,0.19163038289528875,0.9999547589211876,False
ks,0.0,4,0,64,0.8674156417399285,-0.09639169234841126,9.03439497997844,8.572921912261734,0.0016,3381590.18628489,187.56082533196016,0.1948304209722229,,False
ks,0.1,4,0,64,0.8666928018620407,-0.09636511972196445,9.035794445187241,8.574540193677622,0.0016,3253054.6945155505,187.6734928350292,0.19477971115123255,0.9999999490704483,False
ks,0.2,4,0,64,0.864537414028018,-0.0962855385507044,9.039934346765778,8.579356417676177,0.0016,3317218.2251518127,188.0126291858743,0.19462785147267475,0.9999995472970542,False
ks,0.35,4,0,64,0.8587094521940642,-0.0960677507599328,9.050936636331494,8.592302640972004,0.0016,3639541.5834253198,188.95499864175574,0.1942121169459436,0.999996692572453,False
ks,0.5,4,0,64,0.8499773147734828,-0.09573424166191093,9.067372347209426,8.611458974093713,0.0016,3550386.2710618996,190.44418879462438,0.19357503718821986,0.9999925822949183,False
ks,0.75,4,0,64,0.8298656371078805,-0.09493265029218183,9.105729634099138,8.654285976816364,0.0016,3681399.9911597027,194.29659353434684,0.1920418396717769,0.9999606819913252,False
ks,1.0,4,0,64,0.8043830653960524,-0.09384796904846861,9.154974778377834,8.705954565452275,0.0016,3919001.643608086,200.28086771471024,0.18996319684528915,0.9999367651668689,False
ks,0.0,4,1,64,0.8558080362284148,-0.29087602701447807,12.280533587587932,11.775943449059026,1.0,2287241.8240961814,180726.6145010569,0.1948304209722229,,False
ks,0.1,4,1,64,0.855074196499438,-0.2907979973059412,12.283296258498256,11.77864561035271,1.0,2353275.9476190936,181545.7866561279,0.19477971115123255,0.9999999581976562,False
ks,0.2,4,1,64,0.8528860555425533,-0.29056432384213227,12.29151883566994,11.786716414890432,1.0,2290985.134281653,184014.48068733767,0.19462785147267475,0.9999996287013958,False
ks,0.35,4,1,64,0.8469698293969322,-0.28992472800141855,12.313759444801372,11.809522823252715,1.0,2383687.5200680187,190887.04084454087,0.1942121169459436,0.9999972918279844,False
ks,0.5,4,1,64,0.8381062948785286,-0.288944939888159,12.347337283835651,11.844546905946144,1.0,2411975.775002697,201748.4147650482,0.19357503718821986,0.9999939462127162,False
ks,0.75,4,1,64,0.8176963634813023,-0.28658853192361505,12.425801893175429,11.9261350675089,1.0,2524587.5109827938,229607.59570973084,0.1920418396717769,0.999968166187806,False
ks,1.0,4,1,64,0.7918462274229789,-0.28339702298786174,12.52680409885976,12.027030662560556,1.0,2680904.533076466,271755.8594999802,0.18996319684528915,0.9999496151246317,False
hayward,0.0,0,0,32,0.11045537455239664,-0.1048948185618033,10.366586905151934,10.083870393005617,0.5817174515235457,21357651.76611309,6525.628821578893,0.24324963042660017,,False
hayward,0.1,0,0,32,0.11061163358282682,-0.10470566461374291,10.354228858083559,10.071816662816028,0.5734072022160664,20850937.85043326,6384.97078416254,0.2427124478499461,0.9999995728396677,False
hayward,0.2,0,0,32,0.11107787181927084,-0.10411726757822166,10.316195687830422,10.03470801762694,0.5290858725761773,20708448.9281194,5971.404900082018,0.24107402243778717,0.9999958272809816,False
hayward,0.35,0,0,32,0.11232664712282928,-0.10231900116114051,10.203350088785548,9.924504532018755,0.4099722991689751,23578262.35635361,4899.923360497179,0.23627815936938096,0.9999595321690377,False
hayward,0.5,0,0,32,0.11403281685056782,-0.09889131984737193,10.000483215058752,9.723057308725258,0.10249307479224377,20975329.335774474,3439.9353167343825,0.2274538694942609,0.9998333612109954,False
hayward,0.65,0,0,32,0.11487439786234326,-0.0925048153543963,9.641539955354135,9.36238361694147,0.019390581717451522,22232540.033560075,1894.5425592068348,0.21422257898224176,0.9990657140167565,False
hayward,0.72,0,0,32,0.11283095631946068,-0.088529231292164,9.385259958881244,9.10408207357447,0.002770083102493075,22366887.353873737,1384.2870490130385,0.227867758697239,0.9979117010941033,False
hayward,0.0,0,1,32,0.0866697292920586,-0.34697874157658537,13.971344463358381,13.689170521126773,1.0,5797250.787485987,41054814.90658369,0.24324963042660017,,False
hayward,0.1,0,1,32,0.08690803393994077,-0.3462578778209139,13.950839001714279,13.669396315768363,1.0,5971799.600754793,39363016.8477324,0.2427124478499461,0.9999965820042743,False
hayward,0.2,0,1,32,0.08755127017246922,-0.3440405538788378,13.889358387422275,13.60731565899789,1.0,5758738.663677376,34700963.246280774,0.24107402243778717,0.9999663739425672,False
hayward,0.35,0,1,32,0.08860699121496193,-0.33740355301130986,13.72067704311137,13.445497107961739,1.0,6368726.774073902,24574812.31156848,0.23627815936938096,0.9996691339565834,False
hayward,0.5,0,1,32,0.08675094660252444,-0.3247031049775577,13.463926155122259,13.191762641432987,1.0,6848831.946719506,14559451.522680746,0.2274538694942609,0.9986208723836741,False
hayward,0.65,0,1,32,0.06401332341180473,-0.30060206293720215,13.170859780854693,12.894937067803669,1.0,9900578.429656476,8332647.174236844,0.21422257898224176,0.9906989918254828,False
hayward,0.72,0,1,32,0.06807872196965063,-0.31195920460461557,12.881264895201516,12.604788122964628,1.0,7679603.626273813,7680010.743166245,0.227867758697239,0.9935218199743083,False
hayward,0.0,1,0,32,0.29293613329684426,-0.09765998896986898,8.614585280523881,8.326929927040117,0.002770083102493075,14608015.269959653,223.91144693580796,0.21053412605375504,,False
hayward,0.1,1,0,32,0.2931786894136286,-0.097500230780024,8.605977961821925,8.318303437111721,0.002770083102493075,14907559.295839522,221.45724756882316,0.210089693280725,0.9999986177058579,False
hayward,0.2,1,0,32,0.2939121114150918,-0.09700751343463195,8.5794668488985,8.291766934348034,0.002770083102493075,14580297.039746031,214.12905349362276,0.20872225563669428,0.9999863504318539,False
hayward,0.35,1,0,32,0.2959723060025768,-0.09553844906718788,8.500718100646681,8.213293258200679,0.002770083102493075,14587460.115281507,194.16233004257327,0.20467378999955205,0.9998625425664975,False
hayward,0.5,1,0,32,0.2992640708321217,-0.09286917364096808,8.359493637846935,8.071654861363625,0.002770083102493075,14291586.466238212,162.95538790637318,0.1974434295484239,0.9993686974945256,False
hayward,0.65,1,0,32,0.30375928170809013,-0.08819818661479538,8.120276148863015,7.8303935980047,0.002770083102493075,14357564.539863156,120.3251044457231,0.18572841619931812,0.9949489199844225,False
hayward,0.72,1,0,32,0.3060357842136302,-0.08492420260743387,7.877039451508244,7.583418692423663,0.002770083102493075,13996838.355828498,118.7171407766487,0.1798178888049718,0.9815203067281785,False
hayward,0.0,1,1,32,0.2644485088576194,-0.3062578640478,11.89637819839601,11.601050020606477,1.0,5942764.4349884745,421032.83145076205,0.21053412605375504,,False
hayward,0.1,1,1,32,0.2648360601661219,-0.3056693317295345,11.879049661231612,11.583946134588794,1.0,6218089.843294401,407059.22189103405,0.210089693280725,0.9999973948320058,False
hayward,0.2,1,1,32,0.265991840420063,-0.30385392618001583,11.825870653623747,11.530731199105409,1.0,6114651.308533879,367044.33881321625,0.20872225563669428,0.9999744481696036,False
hayward,0.35,1,1,32,0.2690857081495668,-0.2984385998031379,11.669452391308683,11.375957273814057,1.0,6180395.375582501,270924.08795379126,0.20467378999955205,0.9997492725027893,False
hayward,0.5,1,1,32,0.2733419148404684,-0.28860355922660763,11.391965775559713,11.101594747129242,1.0,6793568.748986679,158167.16566362215,0.1974434295484239,0.9989478519109624,False
hayward,0.65,1,1,32,0.2761161802077666,-0.27185793594313884,10.91850324221704,10.629946221718631,0.9889196675900277,7146038.958940415,68058.00411179292,0.18572841619931812,0.9943882842978774,False
hayward,0.72,1,1,32,0.2742900039810029,-0.26191764477888535,10.60876468613281,10.335558060209255,0.8670360110803325,7784319.171707574,54642.74227168915,0.1798178888049718,0.9905816371863828,False
hayward,0.0,2,0,32,0.4836438722105376,-0.0967587759779648,7.813216517126224,7.532962453443313,0.002770083102493075,6114414.085757735,77.11976682599649,0.1998278581930684,,False
hayward,0.1,2,0,32,0.4840153775898546,-0.09660744599497305,7.806062727536529,7.526146528011202,0.002770083102493075,6326946.921439361,76.60147329640046,0.19947367135103874,0.9999969056752639,False
hayward,0.2,2,0,32,0.4851427424526675,-0.09614115104484516,7.783656950356384,7.5050832237101055,0.002770083102493075,5974068.981622282,75.08570332558682,0.19838327777690454,0.9999692165090194,False
hayward,0.35,2,0,32,0.4883467446937226,-0.09475416647010773,7.713350920249659,7.435729604334637,0.002770083102493075,6207898.836471165,71.23651894972383,0.195149087965621,0.9996827009405114,False
hayward,0.5,2,0,32,0.4936223842686325,-0.0922417601757643,7.576117240951028,7.299857413851365,0.002770083102493075,5830699.049358688,65.6872143216003,0.18933626852430713,0.9984648901654773,False
hayward,0.65,2,0,32,0.5014417418051333,-0.08782507312230924,7.3997397860730905,7.119048929529459,0.002770083102493075,5866217.372577861,54.8702495813878,0.17944086885715382,0.9865434850363889,False
hayward,0.72,2,0,32,0.5061049763636707,-0.0846202688656696,7.180445114436092,6.9043004888102075,0.002770083102493075,5845342.023160823,55.99139065991649,0.17294012709763187,0.9488657566691189,False
hayward,0.0,2,1,32,0.46385057891414017,-0.2956039379772245,10.547968557685989,10.250152422878969,0.7313019390581718,4064973.965587557,30690.538175641144,0.1998278581930684,,False
hayward,0.1,2,1,32,0.4643273773246206,-0.295107139213422,10.533969222274054,10.23617268093873,0.7229916897506925,3923488.5497703655,29947.675133718054,0.19947367135103874,0.9999972166850922,False
hayward,0.2,2,1,32,0.4657642454405164,-0.29357569400797134,10.49093531595859,10.193211799951772,0.6731301939058172,3841445.6781029897,27776.118419806506,0.19838327777690454,0.9999724624277745,False
hayward,0.35,2,1,32,0.4697547621074342,-0.2890156004124238,10.363892155911826,10.066742625031663,0.5623268698060941,3834540.9047565563,22215.797767001997,0.195149087965621,0.9997220919136429,False
hayward,0.5,2,1,32,0.47592966921513924,-0.2807495595177131,10.139136048714978,9.846830947136485,0.33518005540166207,3911168.1288755313,14704.339679341934,0.18933626852430713,0.9987434735071743,False
hayward,0.65,2,1,32,0.4835228590367252,-0.26636901465083695,9.728868890226595,9.432681992356152,0.024930747922437674,3953445.9834760395,8726.105429790785,0.17944086885715382,0.9912353508149734,False
hayward,0.72,2,1,32,0.48640516087253677,-0.25643471770557463,9.482132003389294,9.181160493718915,0.00554016620498615,4100557.8623337643,9198.898298556172,0.17294012709763187,0.9750972101916645,False
hayward,0.0,3,0,32,0.6753662325366315,-0.09649962773395547,7.371579616276008,7.070781485556823,0.002770083102493075,3262139.848647536,50.10352270004425,0.19633584260534423,,False
hayward,0.1,3,0,32,0.6758758171435298,-0.09635169911246985,7.366127520688265,7.064659856902183,0.002770083102493075,3376713.662851843,49.83919411085633,0.19601297928586728,0.9999943657376825,False
hayward,0.2,3,0,32,0.6774238253328232,-0.09589586373190366,7.348786932894409,7.048553786659802,0.002770083102493075,3404159.553277145,49.077348333012836,0.19501855794282588,0.9999437689959267,False
hayward,0.35,3,0,32,0.6818381443237435,-0.09453971283176692,7.290298273228439,6.993326309204388,0.002770083102493075,3230592.7530258065,47.2994421741092,0.19206459015136915,0.9994148410616825,False
hayward,0.5,3,0,32,0.6891670729783582,-0.09208116113830966,7.1508985407747785,6.85287182656564,0.002770083102493075,3200048.039413131,45.32458649765521,0.18673251103581415,0.9971134815597226,False
hayward,0.65,3,0,32,0.7002529922852244,-0.08774282887151036,7.004354495073191,6.713001655228153,0.002770083102493075,3016962.1305969767,39.822647916738575,0.17748417396959384,0.9740217298869612,False
hayward,0.72,3,0,32,0.7070995311076235,-0.08456033807386407,6.827683703904617,6.537534343788251,0.002770083102493075,3040019.8751462447,39.30804359282098,0.1710278308869956,0.901423631247088,False
hayward,0.0,3,1,32,0.6606714979883367,-0.2922847851593989,9.771880377879269,9.448697274765811,0.027700831024930747,2369631.380337376,7934.1921956807355,0.19633584260534423,,False
hayward,0.1,3,1,32,0.6612587129262805,-0.2918189043230215,9.759515425634783,9.4363745270427,0.024930747922437674,2364631.618760056,7790.288066907238,0.19601297928586728,0.9999965080736185,False
hayward,0.2,3,1,32,0.6630354891941139,-0.2903829165792818,9.72136119782436,9.398591865534817,0.0221606648199446,2425639.2732683,7363.521973463562,0.19501855794282588,0.9999651771636238,False
hayward,0.35,3,1,32,0.6680368313255183,-0.28610779615865733,9.60847811963878,9.28921868191216,0.013850415512465374,2441579.393646272,6209.848604540794,0.19206459015136915,0.9996394591632751,False
hayward,0.5,3,1,32,0.6760655904303123,-0.2783534935787011,9.423486594161538,9.105303065187217,0.002770083102493075,2404599.452429505,4431.94492834952,0.18673251103581415,0.9982607099687582,False
hayward,0.65,3,1,32,0.68714968738397,-0.26474264641473216,9.049112611218927,8.717782719173112,0.002770083102493075,2520277.89627635,3324.1406563048254,0.17748417396959384,0.9857421031141997,False
hayward,0.72,3,1,32,0.6928667863064633,-0.2549949235116085,8.81369656950681,8.457199326509059,0.002770083102493075,2321331.7330900314,3713.7776621859407,0.1710278308869956,0.9535130610754107,False
hayward,0.0,4,0,32,0.8674156417378148,-0.09639169234803702,7.0837431504710855,6.759666206089839,0.002770083102493075,2044672.966004719,41.45143304526745,0.1948304165525434,,False
hayward,0.1,4,0,32,0.8680658909828598,-0.09624538565370447,7.079936868564567,6.757141136546228,0.002770083102493075,2041564.658794175,41.2626625173958,0.19452130860715772,0.9999909810764129,False
hayward,0.2,4,0,32,0.8700420336917134,-0.09579450379958916,7.067774636564915,6.7477931893889345,0.002770083102493075,2022593.2568830037,40.718556394329816,0.19356899262764368,0.9999098570649023,False
hayward,0.35,4,0,32,0.8756847556762147,-0.0944526872749099,7.0178020344071905,6.700455162407989,0.002770083102493075,1961906.3970161625,39.49141162007876,0.19073763428419638,0.9990579059911477,False
hayward,0.5,4,0,32,0.8850838692463046,-0.09201840652635856,6.887039163544768,6.5459315330318715,0.002770083102493075,2030454.9241966216,38.379893459135324,0.1856150321876094,0.9953138905348645,False
hayward,0.65,4,0,32,0.8994145373099827,-0.08771428796082256,6.75584182784498,6.436367302366714,0.002770083102493075,1886261.2747979723,34.47163313566926,0.17665350774951227,0.957500708054088,False
hayward,0.72,4,0,32,0.9083837940541488,-0.08454199060405575,6.61083773514018,6.29601692937199,0.002770083102493075,1813680.8932067757,33.162684816096814,0.17024248955213225,0.8410639917202761,False
hayward,0.0,4,1,32,0.8558080351193059,-0.29087602252048955,9.296406102821818,8.925052628597399,0.002770083102493075,1641068.130487137,3643.244868698523,0.1948304165525434,,False
hayward,0.1,4,1,32,0.8565191991433274,-0.29042368879235064,9.285542183782926,8.913033446425311,0.002770083102493075,1637345.3629949428,3594.265359070625,0.19452130860715772,0.9999954358517682,False
hayward,0.2,4,1,32,0.8586750464540236,-0.28902945536896485,9.251851406754083,8.876244363574004,0.002770083102493075,1544197.4525572679,3447.033975839341,0.19356899262764368,0.9999542255187894,False
hayward,0.35,4,1,32,0.8647807501227177,-0.2848783887839792,9.150638670817882,8.770440876032255,0.002770083102493075,1547285.5854693865,3023.4378312576855,0.19073763428419638,0.9995174942915772,False
hayward,0.5,4,1,32,0.874740661606379,-0.27734503232450086,8.985989226736852,8.615473678302356,0.002770083102493075,1631260.0281127142,2275.237676741025,0.1856150321876094,0.9975716059524151,False
hayward,0.65,4,1,32,0.8891190477462092,-0.26406752636275616,8.637225202580897,8.227159455392146,0.002770083102493075,1493189.0853036358,1932.7021255079367,0.17665350774951227,0.9784151045276435,False
hayward,0.72,4,1,32,0.8972552311621318,-0.2544203598476598,8.367871835181145,7.926401840425256,0.002770083102493075,1514102.9458719664,2100.099860426713,0.17024248955213225,0.9279264858612299,False
hayward,0.0,0,0,48,0.11045493303044733,-0.10489569286534915,12.06944969913261,11.759652437819327,1.0,20731634.594779953,67068.9577271894,0.24420320809075755,,False
hayward,0.1,0,0,48,0.11061116510534781,-0.10470650942561321,12.05438220573115,11.74466484687057,1.0,19521725.61995692,65227.31216261265,0.24362943905126733,0.9999995729948555,False
hayward,0.2,0,0,48,0.11107732896001707,-0.1041180179479726,12.008044240146308,11.698570890721738,1.0,19125372.298941676,59881.816784875125,0.24189163433110925,0.9999958288110122,False
hayward,0.35,0,0,48,0.11232595813307945,-0.10231945161023681,11.870871555983003,11.56239388472922,1.0,18967887.725599922,46544.49952885487,0.23666449511921164,0.9999595467723745,False
hayward,0.5,0,0,48,0.11403213620939585,-0.09889123444106192,11.623820382346583,11.3211397084991,1.0,19879832.90679291,29718.256588648503,0.22674926728188577,0.9998334106354269,False
hayward,0.65,0,0,48,0.11487440209303305,-0.09250423905788133,11.190625400106201,10.894849633151026,1.0,22602300.784190293,13908.84685046875,0.21512085316200624,0.9990658068751651,False
hayward,0.72,0,0,48,0.11283162201107534,-0.08852911158866279,10.895925899331651,10.598802934530452,0.9501385041551247,19915561.93258539,8893.142241584252,0.23011816728321524,0.9979115791083427,False
hayward,0.0,0,1,48,0.086357524486583,-0.3479070542114556,16.913988864859668,16.602377510064056,1.0,3800356.459806806,7391804090.537703,0.24420320809075755,,False
hayward,0.1,0,1,48,0.08646968040734992,-0.3471368959059625,16.892440350961426,16.581108859306806,1.0,3383871.0921946573,7060870171.350157,0.22279928368897417,0.9999972852041593,False
hayward,0.2,0,1,48,0.08698036787169816,-0.34480640409421587,16.82010740864206,16.508505520661803,1.0,3807427.4954251954,6065863029.8159275,0.22937325741612996,0.9999697835620508,False
hayward,0.35,0,1,48,0.08774423499138616,-0.3377038651499113,16.616641843211873,16.305405645469925,1.0,4450001.310175298,3958148836.459579,0.23666449511921164,0.9997037064200994,False
hayward,0.5,0,1,48,0.08615742166926922,-0.32392063363631934,16.273258391342,15.968873920109461,1.0,4227940.181808747,1921013440.6163685,0.2229879411528226,0.9986961561163213,False
hayward,0.65,0,1,48,0.0659123986944927,-0.3019790673508072,15.835801077991016,15.552148580760907,1.0,5969916.536852352,830154566.6457429,0.21512085316200624,0.9889222773804167,False
hayward,0.72,0,1,48,0.0684513838695962,-0.31432717485823874,15.61769984302462,15.337981730995788,1.0,5280068.652750252,658322743.0029575,0.23011816728321524,0.9930224485352517,False
hayward,0.0,1,0,48,0.292936133267481,-0.09765998891431608,9.892169248389376,9.615687537978143,0.05817174515235457,14530491.488402886,906.363962751497,0.2105336492429353,,False
hayward,0.1,1,0,48,0.2931786893867956,-0.09750023071821755,9.882396501328357,9.605631679764805,0.055401662049861494,13591636.944788288,892.438402231259,0.2100890915535825,0.9999986177058475,False
hayward,0.2,1,0,48,0.2939121113991882,-0.0970075133761572,9.852362850075334,9.575227596432061,0.0443213296398892,14893595.673315495,851.068767949249,0.2087217599880266,0.9999863504319187,False
hayward,0.35,1,0,48,0.2959723060016794,-0.09553844900218257,9.763501568523862,9.486997908153112,0.027700831024930747,14052616.402995285,740.792157810116,0.20467354310189767,0.9998625425659521,False
hayward,0.5,1,0,48,0.29926407087104134,-0.09286917358152452,9.601892262254276,9.325095838982133,0.013850415512465374,13287372.160214938,583.4006703285687,0.19744354127910785,0.9993686974887829,False
hayward,0.65,1,0,48,0.30375928180050915,-0.0881981866320502,9.307647338970126,9.030785914776136,0.002770083102493075,13715765.890544489,395.5142633357463,0.18572862011533672,0.9949489199210381,False
hayward,0.72,1,0,48,0.3060357842329816,-0.08492420271134775,9.055779388567972,8.77985227291841,0.002770083102493075,13109952.929985821,330.985625262792,0.17981758959588875,0.9815203065702313,False
hayward,0.0,1,1,48,0.26444864201852303,-0.3062574009449735,14.178162708616687,13.858964975481326,1.0,4960978.688556511,16731953.257768778,0.2105336492429353,,False
hayward,0.1,1,1,48,0.26483637910907154,-0.30566876781720087,14.156572242849425,13.837438828622394,1.0,4836137.379599005,16019624.86686549,0.2100890915535825,0.999997394413683,False
